sys.exec.out.time {s},dyn.V1.DM->lonx {1},dyn.V1.DM->latx {1},dyn.V1.DM->alt {1},dyn.V1.DM->_dvbi {1},dyn.V1.DM->_SBII[0] {1},dyn.V1.DM->_SBII[1] {1},dyn.V1.DM->_SBII[2] {1},dyn.V1.DM->_VBII[0] {1},dyn.V1.DM->_VBII[1] {1},dyn.V1.DM->_VBII[2] {1},dyn.V1.DM->thtbdx {1}
                23.9,  -120.5086640252851,   34.68151012251691,   5821.209510623477,   507.7546296340249,   84646.29603276509,   5254640.297435807,   3612292.600295365,  -181.3123725981957,   376.5560251398753,   288.3507367572632,   63.38248582394019
                  24,  -120.5088784194423,   34.68153196721111,   5868.433686070144,   508.9369118219645,   84628.24866697109,   5254678.024714015,   3612321.498208358,  -179.6334811278436,    377.989397653183,   289.6076793432014,   63.28468491515248
                24.1,  -120.5090946261545,   34.68155399727964,   5915.849519700743,   510.1261813979447,   84610.36962094608,   5254715.895291992,   3612350.521864652,  -177.9460676125568,   379.4220701511987,   290.8656230135404,   63.19106211033571
                24.2,  -120.5093126534913,   34.68157621374138,   5963.457035826519,   511.3229374367763,    84592.6597204517,   5254753.909114319,   3612379.671370317,  -176.2506536404209,   380.8543308947475,   292.1246858432407,   63.10198836061351
                24.3,  -120.5095325108059,   34.68159861756146,   6011.256287516095,   512.5276401159956,   84575.11974118327,   5254792.066153375,   3612408.946842966,  -174.5477198288618,   382.2864477293987,   293.3849813263357,   63.01748547279408
                24.4,  -120.5097542051059,   34.68162120965737,   6059.247354887426,   513.7407153386198,   84557.75041264835,   5254830.366407463,   3612438.348411336,  -172.8377097515151,   383.7186723369589,   294.6466174664988,   62.93740421596372
                24.5,  -120.5099777447684,   34.68164399089994,   6107.430343586951,   514.9625577783376,    84540.5524217395,   5254868.809899471,   3612467.876214509,  -171.1210326186185,   385.1512451673337,   295.9096930740825,    62.8615164967502
                24.6,  -120.5102031359011,   34.68166696211177,   6155.805383474566,    516.193533548507,   84523.52641603137,   5254907.396675808,   3612497.530401015,  -169.3980659787027,   386.5843965268274,   297.1742984882061,   62.78956202729152
                24.7,  -120.5104303860443,   34.68169012406621,   6204.372627401724,   517.4339822518648,   84506.67300683538,   5254946.126805449,   3612527.311128031,   -167.669157862862,   388.0183470618947,   298.4405164081057,   62.72127113070545
                24.8,   -120.510659500538,    34.6817134774866,    6253.13225004077,   518.6842185554312,   84489.99277206493,   5254985.000378947,   3612557.218560649,  -165.9346284390168,     389.45330798174,   299.7084225799198,   62.65637528049756
                24.9,  -120.5108904862189,   34.68173702304603,   6302.084446766414,   519.9445333796496,   84473.48625895665,   5255024.017507512,   3612587.252871208,  -164.1947712213159,   390.8894813548046,   300.9780860148013,   62.59461148907108
                  25,  -120.5111233477793,   34.68176076136559,   6351.229432577267,   521.2151946233103,   84457.15398670459,   5255063.178322182,    3612617.41423852,  -162.4498536713806,   392.3270616324664,   302.2495671778492,   62.53572380487648
                25.1,  -120.5113580914609,   34.68178469301394,   6400.567441022955,    522.496448490394,   84440.99644899914,   5255102.482972931,    3612647.70284721,  -160.7001186916019,   393.7662323865326,   303.5229229723765,   62.47946354978119
                25.2,  -120.5115947214214,   34.68180881851217,   6450.098723146133,   523.7885204773773,   84425.01411642124,   5255141.931627451,   3612678.118887561,  -158.9457856497701,   395.2071643732206,   304.7982096996889,    62.4255891243744
                25.3,  -120.5118332434196,   34.68183313833983,   6499.823546422645,   525.0916159493461,   84409.20743877339,   5255181.524469875,   3612708.662555448,  -157.1870508126832,    396.650015746071,   306.0754828563506,   62.37386582418397
                25.4,  -120.5120736611752,   34.68185765294032,   6549.742193715647,   526.4059206927086,   84393.57684737026,   5255221.261699536,   3612739.334052246,  -155.4240877340492,    398.094932340201,    307.354796834908,   62.32406584415767
                25.5,  -120.5123159800636,   34.68188236272613,   6599.854962239042,   527.7316014875252,   84378.12275729029,   5255261.143529746,   3612770.133584697,  -153.6570476547593,   399.5420479886638,   308.6362046222629,    62.2759685222441
                25.6,  -120.5125602034705,   34.68190726808363,   6650.162162519991,   529.0688067281533,   84362.84556958493,   5255301.170186611,   3612801.061364766,  -151.8860599555137,   400.9914848701964,   309.9197575269076,   62.22936081231266
                25.7,  -120.5128063364827,   34.68193236937735,   6700.664117392153,   530.4176671130136,   84347.74567343871,   5255341.341907898,    3612832.11760945,  -150.1112326916456,    402.443353893434,   311.2055049519699,   62.18403794653298
                25.8,   -120.513054382248,   34.68195766695415,     6751.3611609824,   531.7782964161773,   84332.82344827059,   5255381.658941911,   3612863.302540582,  -148.3326532330368,   403.8977551231329,   312.4934942212928,   62.13980423338288
                25.9,  -120.5133043456564,   34.68198316114695,   6802.253637765534,   533.1507923480451,    84318.0792657658,   5255422.121546435,   3612894.616384624,  -146.5503890217657,   405.3547782544529,   313.7837704617636,   62.09647393168102
                  26,   -120.513556229702,   34.68200885227805,   6853.341901615262,   534.5352375054339,   84303.51349182548,   5255462.729987739,   3612926.059372435,  -144.7644884547577,   406.8145031380259,   315.0763765406477,   62.05387214067246
                26.1,  -120.5138100391696,   34.68203474066227,   6904.626314919442,   535.9317004066717,    84289.1264884219,   5255503.484539597,   3612957.631739048,  -142.9749818903634,   408.2770003565856,   316.3713530553379,   62.01183564985526
                26.2,  -120.5140657769818,   34.68206082660976,   6956.107247742824,   537.3402366023676,   84274.91861534695,    5255544.38548241,   3612989.333723442,   -141.181882771842,   409.7423318507525,   317.6687383712693,   61.97021369734929
                26.3,  -120.5143234478921,    34.6820871104285,   7007.785077035427,   538.7608898484624,    84260.8902318433,   5255585.433102367,   3613021.165568325,  -139.3851888554381,   411.2105515886437,   318.9685687026297,   61.92886859356629
                26.4,  -120.5145830548208,   34.68211359242663,   7059.660185901448,   540.1936933250651,    84247.0416981077,   5255626.627690681,   3613053.127519927,  -137.5848835250576,   412.6817062716729,   320.2708782300873,   61.88767617534069
                26.5,  -120.5148446025581,   34.68214027291431,   7111.732962954789,   541.6386708825634,   84233.37337665983,   5255667.969542915,   3613085.219827794,  -135.7809371726284,   414.1558360669631,   321.5756992492239,   61.84652606595741
                26.6,  -120.5151080945444,   34.68216715220564,   7164.003801706247,   543.0958382947939,   84219.88563357064,   5255709.458958338,   3613117.442744621,  -133.9733086199702,   415.6329753550812,   322.8830623430495,   61.80532172696888
