sys.exec.out.time {s},rkt.newton.lonx {degree},rkt.newton.latx {degree},rkt.newton.alt {m},rkt.newton._psivdx {degree},rkt.newton._thtvdx {degree},rkt.newton._dvbi {m/s},rkt.newton._SBII[0] {m},rkt.newton._SBII[1] {m},rkt.newton._SBII[2] {m},rkt.newton._VBII[0] {m/s},rkt.newton._VBII[1] {m/s},rkt.newton._VBII[2] {m/s},rkt.kinematics.alphax {degree},rkt.kinematics.betax {degree},rkt.env.atmosphere[0].density {kg/m3},rkt.env.vmach {--},rkt.env.pdynmc {pa},rkt.propulsion.vmass {kg},rkt.propulsion.fmassr {kg},rkt.propulsion.thrust {N}
               203.8,   120.8975454948198,   22.13891240730905,   2004.479352727532,   90.08493978107326,   73.96208883194697,   507.5287873511136,  -3111177.779882789,   5027796.117586754,   2389514.277762962,  -488.9936815420915,  -120.4571023890756,   62.93437761693782,   2.237051893095636,-0.0003170146412014822,    1.00611775731402,  0.5230932234605205,   15219.44710546672,   11952.46244500017,   6773.362445000172,   227929.5248380773
               203.9,    120.897592257905,   22.13891234182499,   2021.235736849718,   90.08518308966785,   73.90641967587548,   508.1652325133845,  -3111226.715269607,   5027784.091812437,   2389520.585844894,  -489.7143750182249,  -120.0585048260592,   63.22728726446029,   2.229585174832995,-0.0002952972244564423,   1.004424880439277,  0.5257825872473163,   15344.39920729686,   11943.57344500017,   6764.473445000172,   227972.1550563394
                 204,   120.8976394101476,    22.1389122756106,   2038.070064139552,   90.08542623870021,   73.85070880648104,   508.8044255507322,  -3111275.722821835,   5027772.105861586,   2389526.923225661,  -490.4369897038348,  -119.6606334096929,   63.52035423580641,   2.222193813160309,-0.0002735720999199507,    1.00272633290112,  0.5284769364469822,   15469.69723759107,   11934.68444500017,   6755.584445000173,   228014.9111098097
               204.1,   120.8976869534811,   22.13891220866025,    2054.98237779364,   90.08566922772617,   73.79495754906701,   509.4463628399478,  -3111324.802731581,   5027760.159661495,   2389533.289920968,  -491.1615252635808,  -119.2634897442019,   63.81357790971578,   2.214877326477336,-0.000251838834133632,   1.001022139015092,  0.5311762866375229,   15595.33741259857,   11925.79544500017,   6746.695445000174,    228057.792194464
               204.2,   120.8977348898395,   22.13891214096819,   2071.972720861435,   90.08591205632881,   73.73916721576265,   510.0910407348977,   -3111373.95519091,   5027748.253139321,   2389539.685946447,  -491.8879813555573,  -118.8670753970481,   64.10695767635931,   2.207635228213236,-0.0002300969870577627,  0.9993123232222086,  0.5338806535107565,   15721.31592402004,   11916.90644500018,   6737.806445000175,   228100.7975030272
               204.3,   120.8977832211576,   22.13891207252876,   2089.041136231273,   90.08615472411968,   73.68333910557644,   510.7384555677634,  -3111423.180391861,   5027736.386222049,   2389546.111317686,  -492.6163576320112,  -118.4713918992053,   64.40049293739646,   2.200467027301097,-0.0002083461122370551,  0.9975969100883729,    0.53659005287322,   15847.62893917381,   11908.01744500018,   6728.917445000176,   228143.9262249993
               204.4,     120.89783194937,   22.13891200333618,   2106.187666648068,   90.08639723073702,   73.62747450445374,    511.388603650267,  -3111472.478526436,   5027724.558836526,     2389552.5660502,  -493.3466537400498,  -118.0764407454271,   64.69418310603271,   2.193372228633673,-0.000186585756948844,  0.9958759243031312,  0.5393045006471104,   15974.27260115295,   11899.12844500018,   6720.028445000176,   228187.1775466981
               204.5,   120.8978810764121,   22.13891193338475,   2123.412354690954,   90.08663957584653,   73.57157468533934,   512.0414812748751,  -3111521.849786596,   5027712.770909436,   2389559.050159453,  -494.0788693223334,  -117.6822233945072,   64.98802760707648,   2.186350333501055,-0.000164815462593485,  0.9941493906806671,  0.5420240128710918,   16101.24302901964,   11890.23944500018,   6711.139445000177,    228230.550651246
               204.6,   120.8979306042199,   22.13891186266865,   2140.715242814273,   90.08688175913936,   73.51564090824442,   512.6970847159862,  -3111571.294364273,   5027701.022367336,   2389565.563660849,  -494.8130040177552,  -117.2887412695326,   65.28202587699616,    2.17940084000948,-0.0001430347647094409,  0.9924173341561273,  0.5447486057013931,   16228.53631792584,   11881.35044500018,   6702.250445000178,   228274.0447186737
               204.7,   120.8979805347291,    22.1389117911821,   2158.096373314969,   90.08712378033296,   73.45967442031673,   513.3554102311016,  -3111620.812451361,   5027689.313136629,   2389572.106569738,  -495.5490574621107,  -116.8959957581289,   65.57617736397729,   2.172523243483986,-0.0001212431934441967,    0.99067977978726,   0.547478295412583,   16356.14853932097,   11872.46144500018,   6693.361445000179,   228317.6589258903
               204.8,   120.8980308698762,    22.1389117189193,   2175.555788348429,   90.08736563916962,   73.40367645591471,   514.0164540619774,  -3111670.404239711,    5027677.64314358,   2389578.678901412,  -496.2870292887536,  -116.5039882127001,    65.8704815279788,   2.165717036853982,-9.944027343206083e-05,  0.9889367527530792,  0.5502130983985232,   16484.07574111296,   11863.57244500018,    6684.47244500018,   228361.3924467291
               204.9,    120.898081611598,   22.13891164587439,   2193.093529955484,   90.08760733541629,   73.34764823668613,   514.6802124357607,  -3111720.069921152,    5027666.01231434,   2389585.280671115,  -497.0269191292397,  -116.1127199506604,    66.1649378407899,   2.158981711021467,-7.76255241865932e-05,  0.9871882783505601,  0.5529530311734621,   16612.31394779729,   11854.68344500018,    6675.58344500018,   228405.2444520416
                 205,   120.8981327618314,   22.13891157204156,   2210.709640021436,   90.08784886886428,   73.29159097164745,   515.3466815661111,  -3111769.809687462,   5027654.420574905,   2389591.911894036,  -497.7687266139622,  -115.7221922546596,   66.45954578608661,   2.152316755216058,-5.579846027735971e-05,  0.9854343819984053,  0.5556981103726726,   16740.85916070529,   11845.79444500018,   6666.694445000181,   228449.2141096149
               205.1,   120.8981843225138,   22.13891149741488,   2228.404160308652,     90.088090239328,     73.235505857269,   516.0158576543021,  -3111819.623730387,   5027642.867851161,   2389598.572585311,  -498.5124513727719,  -115.3324063728028,   66.75430485948785,   2.145721657331726,-3.395859138147318e-05,  0.9836750892322688,  0.5584483527536404,   16869.70735811091,   11836.90544500018,   6657.805445000182,    228493.300584303
               205.2,   120.8982362955826,   22.13891142198852,    2246.17713244725,    90.0883314466457,    73.1793940775606,    516.687736890311,  -3111869.512241633,    5027631.35406886,    2389605.26276003,  -499.2580930355903,  -114.9433635188631,    67.0492145686116,    2.13919590425148,-1.21054223309923e-05,  0.9819104257061806,  0.5612037751968609,   16998.85449544308,   11828.01644500018,   6648.916445000183,    228537.503038003
               205.3,   120.8982886829758,   22.13891134575652,   2264.028597959317,   90.08857249067752,     73.123256804162,   517.3623154538886,  -3111919.475412879,   5027619.879153643,    2389611.98243323,  -500.0056512330076,  -114.5550648724886,   67.34427443313119,   2.132738982154923,9.761546541400197e-06,  0.9801404171903726,   0.563964394706865,   17128.29650543764,   11819.12744500018,   6640.027445000183,   228581.8206297211
               205.4,   120.8983414866312,   22.13891126871293,   2281.958598237485,   90.08881337130573,   73.06709519643366,    518.039589515618,  -3111969.513435754,    5027608.44303104,   2389618.731619904,  -500.7551255968756,  -114.1675115794027,   67.63948398483099,   2.126350376814647,3.164281924585083e-05,  0.9783650895701151,  0.5667302284131908,   17258.02929830767,   11810.23844500018,   6631.138445000184,   228626.2525156136
               205.5,    120.898394708487,   22.13891119085185,    2299.96717455145,   90.08905408843461,   73.01091040155066,   518.7195552379553,  -3112019.626501858,   5027597.045626451,   2389625.510335001,  -501.5065157608866,  -113.7807047515999,    67.9348427676622,   2.120029573877545,5.353890432757531e-05,   0.976584468847688,   0.569501293571145,   17388.04876197041,   11801.34944500019,   6622.249445000185,   228670.7978489493
               205.6,   120.8984483504817,   22.13891111216727,   2318.054368064739,   90.08929464198918,   72.95470355459918,   519.4022087762573,  -3112069.814802757,   5027585.686865176,   2389632.318593418,  -502.2598213611437,  -113.3946454675353,   68.23035033779861,   2.113776059133521,7.545031443150306e-05,  0.9747985811381716,  0.5722776075629804,   17518.35076216657,   11792.46044500019,   6613.360445000186,   228715.4557802266
               205.7,    120.898502414554,   22.13891103265323,     2336.2202198226,   90.08953503191495,   72.89847577867353,   520.0875462797936,   -3112120.07852997,   5027574.366672405,   2389639.156410013,   -503.015042036722,  -113.0093347723085,   68.52600626369174,   2.107589318771817,9.737756634146407e-05,  0.9730074526710443,  0.5750591878986843,   17648.93114268294,   11783.57144500019,   6604.471445000187,   228760.2254571455
               205.8,   120.8985569026425,   22.13891095230371,   2354.464770767838,   90.08977525817755,   72.84222818497638,   520.7755638927448,  -3112170.417874991,    5027563.08497323,   2389646.023799601,  -503.7721774302196,   -112.624773677842,   68.82181012612656,   2.101468839624745,0.0001193211809139065,  0.9712111097875383,  0.5778460522170631,   17779.78572550108,   11774.68244500019,   6595.582445000187,   228805.1060246851
               205.9,   120.8986118166861,   22.13891087111266,    2372.78806174174,   90.09001532076182,   72.78596187291957,   521.4662577551866,  -3112220.833029273,   5027551.841692643,   2389652.920776954,  -504.5312271882991,  -112.2409631630553,   69.11776151827642,   2.095414109400064,0.0001412816829333298,  0.9694095789406761,  0.5806382182866432,   17910.91031099443,   11765.79344500019,   6586.693445000188,   228850.0966251152
                 206,   120.8986671586239,   22.13891078907404,   2391.190133482218,   90.09025521967176,   72.72967793022637,   522.1596240040611,  -3112271.324184231,   5027540.636755544,   2389659.847356808,  -505.2921909622225,  -111.8579041740335,   69.41386004575816,    2.08942461690182,0.0001632596009882355,  0.9676028866941853,  0.5834357040066537,   18042.30067810664,   11756.90444500019,   6577.804445000189,   228895.1963980348
               206.1,    120.898722930395,   22.13891070618179,   2409.671026626602,   90.09049495493039,   72.67337743303557,   522.8556587741335,  -3112321.891531255,   5027529.470086727,   2389666.803553856,  -506.0550684083749,  -111.4755976241903,   69.71010532668681,   2.083499852240213,0.0001852554676532098,  0.9657910597222454,  0.5862385274079582,   18173.95258454666,   11748.01544500019,    6568.91544500019,   228940.4044803905
               206.2,   120.8987791339386,   22.13891062242979,   2428.230781722814,   90.09073452657789,   72.61706144600628,   523.5543581989357,  -3112372.535261695,   5027518.341610907,   2389673.789382753,  -506.8198591887803,   -111.094044394428,   70.00649699173101,   2.077639307030798,0.0002072698189627843,  0.9639741248078671,  0.5890467066540762,   18305.86176695857,   11739.12644500019,   6560.026445000191,   228985.7200065289
               206.3,   120.8988357711943,   22.13891053781195,   2446.869439226575,   90.09097393448175,   72.56073106319285,   524.2557182992572,  -3112423.255566865,   5027507.251252712,   2389680.804858123,  -507.5865628752455,  -110.7132452335823,   70.30303469846264,   2.071842416545455,0.0002293031885129786,   0.962152108842259,  0.5918602600282107,   18438.02394024302,   11730.23744500019,   6551.137445000191,   229031.1421082242
               206.4,   120.8988928440998,   22.13891045232218,   2465.587039542384,   90.09121317361254,   72.50438841334511,    524.959732201442,   -3112474.05263793,   5027496.198936799,   2389687.849994568,  -508.3551765634509,  -110.3331982844845,   70.59971848717944,    2.06610411653321,0.0002513556012698313,  0.9603250388203072,  0.5946792055550419,   18570.43477396327,   11721.34844500019,   6542.248445000192,   229076.6699148029
               206.5,     120.89895035459,   22.13891036595428,   2484.383623086847,   90.09145224218709,    72.4480349144085,    525.666394939369,  -3112524.926665802,   5027485.184587987,   2389694.924806688,  -509.1256989861661,  -109.9539033292998,   70.89654817444479,   2.060414055233206,0.0002734263714130438,  0.9584929418345288,  0.5975035616470362,   18703.08993251106,   11712.45944500019,   6533.359445000193,    229122.302553306
               206.6,   120.8990083045999,   22.13891027870212,   2503.259230201133,   90.09169114109334,   72.39167140368436,    526.375703117006,   -3112575.87784136,   5027474.208131024,   2389702.029309056,  -509.8981302259859,  -109.5753615177451,   71.19352338676198,     2.0547642123528,0.0002955149363764876,  0.9566558450823933,  0.6003333470572698,   18835.98507265241,   11703.57044500019,   6524.470445000194,   229168.0391483186
               206.7,   120.8990666960604,   22.13891019055953,   2522.213901211508,   90.09192985362604,   72.33530239495089,   527.0876423856282,  -3112626.906355133,    5027463.26949085,   2389709.163516239,  -510.6724607668882,  -109.1975653961009,   71.49064471310341,   2.049140149922876,0.0003176196270074454,  0.9548137758604521,  0.6031685760829402,     18969.115541991,   11694.68144500019,   6515.581445000194,   229213.8788221274
               206.8,   120.8991255308902,   22.13891010152038,   2541.247676623054,    90.0921683706097,   72.27893077211931,    527.802203038844,  -3112678.012396643,   5027452.368593213,   2389716.327442876,  -511.4486851385858,  -108.8205111418246,   71.78791233557932,   2.043518702918997,0.0003397371530324119,  0.9529667615445215,   0.606009264720378,   19102.47676331552,    11685.7924450002,   6506.692445000195,   229259.8206952259
               206.9,   120.8991848110073,    22.1389100115785,   2560.360596857034,   90.09240669592748,   72.22255665769882,   528.5193834734204,  -3112729.196155343,   5027441.505363804,   2389723.521103566,  -512.2268049625044,  -108.4442013303153,   72.08532571098606,    2.03788332141195,0.0003618648637817709,  0.9511148296151152,  0.6088554323411928,   19236.06434244617,    11676.9034450002,   6497.803445000196,   229305.8638856921
                 207,    120.899244538333,   22.13890992072768,   2579.552702189423,   90.09264483435986,   72.16617997683761,   529.2391826530771,  -3112780.457820888,   5027430.679728028,   2389730.744512855,  -513.0068223580306,  -108.0686390189659,   72.38288423378505,   2.032222781770828,0.0003840007274774301,  0.9492580076623869,  0.6117070985653411,   19369.87387282753,    11668.0144450002,   6488.914445000197,   229352.0075090783
               207.1,    120.899304714792,   22.13890982896172,    2598.82403274253,   90.09288279127317,   72.10980052221244,   529.9615999326355,  -3112831.797583156,   5027419.891610968,   2389737.997685227,  -513.7887397918549,  -107.6938275959058,   72.68058725684362,   2.026529825608106,0.0004061432336771329,  0.9473963233871591,  0.6145642832327649,   19503.90093398629,    11659.1254450002,   6480.025445000198,   229398.2506783982
               207.2,   120.8993653423125,   22.13890973627435,   2618.174628465436,   90.09312057238958,   72.05341800212724,   530.6866349267625,  -3112883.215632275,   5027409.140937361,   2389745.280635097,  -514.5725599653307,   -107.319770666405,   72.97843410712026,   2.020800128408287,0.0004282913074177529,   0.945529804601474,  0.6174270063823231,   19638.14109041701,    11650.2364450002,   6471.136445000198,   229444.5925041252
               207.3,   120.8994264228275,   22.13890964265937,   2637.604529130273,   90.09335818361775,   71.99703207592722,   531.4142874125603,  -3112934.712158668,   5027398.427631557,   2389752.593376818,  -515.3582857307056,  -106.9464719679579,   73.27642409748489,   2.015031520080003,0.0004504442342781713,  0.9436584792285094,  0.6202952882362829,   19772.58989078876,    11641.3474450002,   6462.247445000199,   229491.0320942078
               207.4,   120.8994879582736,   22.13890954811041,   2657.113774349913,   90.09359563092579,    71.9406423798569,     532.14455725778,  -3112986.287353039,   5027387.751617557,   2389759.935924668,  -516.1459200292261,  -106.5739353071556,   73.57455653558931,   2.009223397586044,0.0004726015957505989,  0.9417823753002502,  0.6231691491891375,   19907.24286735636,    11632.4584450002,     6453.3584450002,   229537.5685541398
               207.5,    120.899549950592,   22.13890945262111,   2676.702403551899,   90.09383292025315,   71.88424854573989,   532.8774443683934,  -3113037.941406395,   5027377.112818961,   2389767.308292856,  -516.9354658457798,  -106.2021645130679,   73.87283073049312,   2.003376283693858,0.0004947632153439532,  0.9399015209600728,  0.6260486097992416,   20042.09553566944,    11623.5694450002,   6444.469445000201,   229584.2009869091
               207.6,   120.8996124017283,   22.13890935618508,    2696.37045598682,   90.09407005744501,   71.82785021428607,   533.6129486507336,  -3113089.674510034,   5027366.511158994,   2389774.710495517,  -517.7269261759931,  -105.8311634031018,   74.17124599758515,   1.997491496628937,0.0005169291130709189,   0.938015944459784,  0.6289336907832435,   20177.14339431082,    11614.6804450002,   6435.580445000202,   229630.9284930838
               207.7,   120.8996753136322,   22.13890925879597,   2716.117970741354,   90.09430704820822,   71.77144704439088,   534.3510699845735,  -3113141.486855554,   5027355.946560496,   2389782.142546732,  -518.5203040026884,  -105.4609357582637,   74.46980166221458,   1.991570903705961,0.0005390994676891529,  0.9361256741595095,   0.631824413012109,   20312.38192480554,    11605.7914450002,   6426.691445000202,   229677.7501708278
               207.8,   120.8997386882578,   22.13890916044731,    2735.94498672802,   90.09454389807968,   71.71503871945845,   535.0918082043867,  -3113193.378634854,   5027345.418945936,   2389789.604460507,   -519.315602279351,  -105.0914853054847,   74.76849706234701,   1.985616738397434,0.0005612745857407686,  0.9342307385265198,  0.6347207975085806,   20447.80659159103,    11596.9024450002,   6417.802445000203,   229724.6651159429
               207.9,   120.8998025275637,   22.13890906113264,   2755.851542697288,    90.0947806124081,   71.65862495152236,   535.8351630867137,  -3113245.350040126,   5027334.928237411,   2389797.096250781,  -520.1128239188314,   -104.722815705237,   75.06733155048668,   1.979631465206626,0.000583454876657004,   0.932331166134131,  0.6376228654456603,   20583.41284205278,    11588.0134450002,   6408.913445000204,   229771.6724219089
                 208,   120.8998668335123,   22.13890896084546,   2775.837677230127,   90.09501719634103,   71.60220548375204,   536.5811343420393,  -3113297.401263847,   5027324.474356648,   2389804.617931429,  -520.9119717859201,  -104.3549305430953,   75.36630449504725,   1.973617680465952,0.0006056408315091278,   0.930426985661952,  0.6405306381457206,   20719.19610663542,   11579.12444500021,   6400.024445000205,     229818.77117989
               208.1,   120.8999316080702,   22.13890885957925,   2795.903428764082,    90.0952536548198,   71.54578009177725,   537.3297216100228,  -3113349.532498786,   5027314.057225034,   2389812.169516271,  -521.7130486928075,  -103.9878333242294,    75.6654152813104,     1.9675780400678,0.0006278330067500609,  0.9285182258922152,  0.6434441370805214,   20855.15179890482,   11570.23544500021,   6391.135445000205,   229865.9604788389
               208.2,    120.899996853208,   22.13890875732744,   2816.048835579306,   90.09548999257727,   71.48934858415961,   538.0809244571698,  -3113401.743937981,   5027303.676763602,    2389819.75101906,  -522.5160573966467,  -103.6215274700644,   75.96466331207718,   1.961515207322504,0.0006500320104362631,  0.9266049157112562,  0.6463633838712223,   20991.27531574932,   11561.34644500021,   6382.246445000206,   229913.2394054728
               208.3,   120.9000625709002,   22.13890865408345,   2836.273935802281,   90.09572621413939,   71.43291080225447,   538.8347423762866,   -3113454.03577475,   5027293.332893047,   2389827.362453491,  -523.3210005986565,  -103.2560163165311,   76.26404800809064,   1.955431815811948,0.000672238491425549,  0.9246870841067366,  0.6492884002890463,    21127.5620375066,   11552.45744500021,   6373.357445000207,   229960.6070443548
               208.4,   120.9001287631251,   22.13890854984063,   2856.578767423518,   90.09596232382938,   71.37646661964101,   539.5911747872301,  -3113506.408202675,   5027283.025533737,   2389835.003833199,  -524.1278809443471,  -102.8913031134782,   76.56356880829037,   1.949330443380329,0.0006944531306682291,  0.9227647601681448,  0.6522192082559284,   21264.00732817988,   11543.56844500021,   6364.468445000208,   230008.0624778947
               208.5,   120.9001954318647,   22.13890844459234,   2876.963368299417,   90.09619832577174,   71.32001594125899,   540.3502210385559,    -3113558.8614156,   5027272.754605721,   2389842.675171773,  -524.9367010245269,  -102.5273910249219,   76.86322516994368,   1.943213594358196,0.000716676633814274,  0.9208379730835007,  0.6551558298456112,   21400.60653557692,   11534.67944500021,   6355.579445000209,   230055.6047864433
               208.6,   120.9002625791048,   22.13890833833189,   2897.427776135504,   90.09643422389964,     71.263558702344,   541.1118804098209,  -3113611.395607626,   5027262.520028724,    2389850.37648274,  -525.7474633768835,  -102.1642831298955,    77.1630165686858,   1.937083687855148,0.0007389097259877334,  0.9189067521409887,  0.6580982872844942,   21537.35499157212,   11525.79044500021,   6346.690445000209,   230103.2330482643
               208.7,   120.9003302068344,   22.13890823105252,   2917.972028531134,   90.09667002196008,   71.20709486724013,    541.876152114309,  -3113664.010973108,   5027252.321722191,   2389858.107779574,  -526.5601704879373,  -101.8019824237175,   77.46294249849602,    1.93094305049269,0.0007611531465813362,  0.9169711267248819,  0.6610466029530088,    21674.2480122406,   11516.90144500021,    6337.80144500021,   230150.9463396487
               208.8,   120.9003983170462,   22.13890812274753,   2938.596162942238,   90.09690572352216,   71.15062442813648,   542.6430353020497,  -3113716.707706638,   5027242.159605244,   2389865.869075705,  -527.3748247952566,  -101.4404918195479,    77.7630024716271,   1.924793912374611,0.0007834076458770459,  0.9150311263172617,  0.6640007993866014,   21811.28089813279,   11508.01244500021,   6328.912445000211,   230198.7437348843
               208.9,   120.9004669117364,   22.13890801341015,   2959.300216715783,   90.09714133198391,    71.0941474037692,    543.412529063011,  -3113769.486003057,   5027232.033596731,   2389873.660384519,  -528.1914286898345,  -101.0798141501358,   78.06319601850255,   1.918638405393556,0.0008056739819013992,  0.9130867804951682,  0.6669608992771335,   21948.44893444516,   11499.12344500021,   6320.023445000212,   230246.6243063395
                 209,   120.9005359929042,   22.13890790303356,   2980.084227086045,   90.09737685057947,   71.03766383811494,   544.1846324303857,  -3113822.346057443,   5027221.943615223,   2389881.481719346,  -529.0099845185549,  -100.7199521696847,    78.3635226875915,   1.912478563209436,0.0008279529179846066,  0.9111381189292577,  0.6699269254741899,   22085.74739122745,   11490.23444500021,   6311.134445000213,   230294.5871245088
               209.1,   120.9006055625522,   22.13890779161093,   3000.948231174611,   90.09761228238648,   70.98117379909468,    544.959344383916,  -3113875.288065104,   5027211.889579018,   2389889.333093478,  -529.8304945866994,  -100.3609085557851,   78.66398204526909,   1.906316322409066,0.000850245220547454,  0.9091851713841944,  0.6728989009862538,   22223.17152363329,   11481.34544500021,   6302.245445000213,   230342.6312580162
               209.2,   120.9006756226862,   22.13890767913539,    3021.89226599969,   90.09784763033346,   70.92467737730179,   545.7366638532175,   -3113928.31222158,   5027201.871406144,   2389897.214520164,  -530.6529611604652,   -100.002685911376,   78.96457367566836,   1.900153524484947,0.0008725516577417478,  0.9072279677160866,  0.6758768489821658,   22360.71657210166,   11472.45644500021,   6293.356445000214,   230390.7557736909
               209.3,   120.9007461753149,   22.13890756560004,   3042.916368481703,   90.09808289720618,    70.8681746847635,   546.5165897210619,  -3113981.418722632,   5027191.889014383,   2389905.126012608,  -531.4773864694555,  -99.64528676670754,   79.26529718052669,   1.893991918366914,0.0008948729977091707,  0.9052665378721781,  0.6788607927923741,   22498.37776259198,   11463.56744500022,   6284.467445000215,   230438.9597365878
               209.4,   120.9008172224502,   22.13890745099794,   3064.020575439557,   90.09831808565497,   70.81166585374093,   547.2991208266152,  -3114034.607764244,   5027181.942321259,   2389913.067583981,  -532.3037727091388,  -99.28871358128663,   79.56615217903051,    1.88783316331577,0.0009172100077035756,  0.9033009118899405,  0.6818507559102636,   22636.15030680672,   11454.67844500022,   6275.578445000216,   230487.2422100229
               209.5,    120.900888766107,   22.13890733532219,   3085.204923611134,   90.09855319820107,   70.75515103557231,   548.0842559686005,  -3114087.879542617,   5027172.031244058,   2389921.039247415,  -533.1321220432548,  -98.93296874579033,   79.86713830766045,   1.881678832035533,0.0009395634529729015,  0.9013311198953813,  0.6848467619935439,   22774.02940239388,   11445.78944500022,   6266.689445000216,   230535.6022556273
               209.6,   120.9009608083029,   22.13890721856577,   3106.469449630007,   90.09878823724256,   70.69863039956113,   548.8719939083852,  -3114141.234254164,   5027162.155699821,   2389929.041016002,  -533.9624366061597,  -98.57805458393963,   80.16825522003754,    1.87553041390445, 0.00096193409607644,  0.8993571921032513,  0.6878488348654676,   22912.01023319693,   11436.90044500022,   6257.800445000217,    230584.038933355
               209.7,   120.9010333510583,    22.1389071007217,   3127.814190070145,   90.09902320506103,   70.64210413190987,   549.6623333729876,  -3114194.672095517,   5027152.315605376,   2389937.072902809,  -534.7947185051135,  -98.22397335432555,   80.46950258677256,   1.869389318251762,0.000984322696021315,  0.8973791588131164,  0.6908569985164257,   23050.08796940063,   11428.01144500022,   6248.911445000218,   230632.5513015922
               209.8,   120.9011063963967,   22.13890698178291,    3149.23918140959,   90.09925810382724,   70.58557243469909,   550.4552730579968,  -3114248.193263514,   5027142.510877312,   2389945.134920861,  -535.6289698224974,  -97.87072725218454,   80.77088009531923,    1.86325687762963,0.001006730007999196,     0.8953970504119,  0.6938712771049648,   23188.25776784059,   11419.12244500022,   6240.022445000219,   230681.1384171077
               209.9,   120.9011799463441,   22.13890686174233,   3170.744460068643,   90.09949293560608,   70.52903552491289,   551.2508116303992,  -3114301.797955198,   5027132.741432014,   2389953.227083158,  -536.4651926179606,  -97.51831841112137,   81.07238744983063,   1.857134351041507,  0.0010291567827183,   0.893410897370301,  0.6968916949593322,   23326.51477215627,   11410.23344500022,    6231.13344500022,   230729.7993351533
                 210,   120.9012540029293,   22.13890674059287,   3192.330062388442,   90.09972770236257,   70.47249363350751,   552.0489477313255,  -3114355.486367821,   5027123.007185651,   2389961.349402671,  -537.3033889305037,  -97.16674890477739,   81.37402437102061,    1.85102292710623,0.001051603765995573,  0.8914207302427459,  0.6999182765787239,   23464.85411303465,   11401.34444500022,    6222.24444500022,   230778.5331094781
               210.1,   120.9013285681836,   22.13890661832741,   3213.996024654247,   90.09996240596692,   70.41594700452404,   552.8496799787032,  -3114409.258698838,   5027113.308054191,   2389969.501892343,    -538.14356078049,  -96.81602074844479,   81.67579059602856,   1.844923727137483,0.001074071698529001,  0.8894265796654537,   0.702951046634684,   23603.27090840386,   11392.45544500022,   6213.355445000221,   230827.3387923882
               210.2,   120.9014036441409,   22.13890649493878,   3235.742383080535,   90.10019704819904,    70.3593958942422,   553.6530069698284,  -3114463.115145901,   5027103.643953396,   2389977.684565092,  -538.9857101715919,  -96.46613590062584,   81.97768587829047,    1.83883780813084,0.001096561315651113,  0.8874284763573274,  0.7059900299722563,   23741.76026370173,   11383.56644500022,   6204.466445000222,   230876.2154347378
               210.3,   120.9014792328378,   22.13890637041984,   3257.569173832424,   90.10043163075365,   70.30284057037458,   554.4589272838523,   -3114517.05590686,   5027094.014798839,   2389985.897433814,  -539.8298390926724,  -96.11709626454018,   82.27970998741293,   1.832766165650687,0.001119073347100012,  0.8854264511173365,  0.7090352516114455,   23880.31727205111,   11374.67744500022,   6195.577445000223,   230925.1620860061
               210.4,   120.9015553363135,   22.13890624476333,   3279.476433028467,   90.10066615524423,   70.24628131130098,   555.2674394841815,  -3114571.081179774,   5027084.420505907,   2389994.140511377,  -540.6759495195977,  -95.76890368957883,    82.5818627090528,   1.826709736612685,0.001141608516721308,  0.8834205348231774,  0.7120867367485595,   24018.93701446745,   11365.78844500022,   6186.688445000224,   230974.1777943427
               210.5,   120.9016319566092,   22.13890611796207,   3301.464196728542,   90.10090062320788,   70.18971840533732,   556.0785421208072,  -3114625.191162884,   5027074.860989803,   2390002.413810638,  -541.5240434169953,  -95.42155997270748,   82.88414384480062,   1.820669401964534,0.001164167542632789,  0.8814107584312325,  0.7151445107574392,   24157.61456010183,   11356.89944500022,   6177.799445000224,    231023.261606581
               210.6,    120.901709095769,   22.13890599000874,   3323.532500960864,   90.10113503610863,   70.13315215004403,   556.8922337325463,   -3114679.38605464,   5027065.336165557,   2390010.717344422,  -542.3741227399416,  -95.07506685982003,   83.18655321206901,   1.814645989259631,  0.0011867511369007,     0.8793971529749,  0.7182085991908214,   24296.34496643864,   11348.01044500023,   6168.910445000225,    231072.412568292
               210.7,   120.9017867558393,   22.13890586089608,   3345.681381704286,   90.10136939534222,   70.07658285156475,   557.7085128492189,  -3114733.666053682,   5027055.845948014,   2390019.051125547,  -543.2261894356027,  -94.72942604704413,   83.48909064398542,   1.808640275131142,0.001209360005654529,  0.8773797495647002,  0.7212790277815526,   24435.12327954296,   11339.12144500023,   6160.021445000226,   231121.6297237943
               210.8,   120.9018649388687,   22.13890573061672,    3367.91087492276,   90.10160370223861,   70.02001082400156,   558.5273779937422,  -3114788.031358844,   5027046.390251879,   2390027.415166811,  -544.0802454448057,  -94.38463918199973,    83.7917559892884,   1.802652987663129,0.001231994848857612,   0.875358579384498,  0.7243558224441455,   24573.94453419775,   11330.23244500023,   6151.132445000227,   231170.9121162589
